Date,Model,Count
13-Mar-16,M117,40
13-Mar-16,M40,348
13-Mar-16,M55,2
13-Mar-16,M82,1
13-Mar-16,M93,10
13-Mar-16,M88,1
13-Mar-16,M25,675
13-Mar-16,M121,23
13-Mar-16,M51,65
13-Mar-16,M59,1
13-Mar-16,M96,41
13-Mar-16,M75,15
13-Mar-16,M13,49
13-Mar-16,M94,2
12-Mar-16,M92,2
12-Mar-16,M19,639
12-Mar-16,M22,1800
12-Mar-16,M89,51
12-Mar-16,M5,151
12-Mar-16,M74,1
12-Mar-16,M24,1036
12-Mar-16,M40,336
12-Mar-16,M56,5
12-Mar-16,M109,14
12-Mar-16,M75,12
12-Mar-16,M17,25
12-Mar-16,M97,5
12-Mar-16,M103,1
12-Mar-16,M88,1
12-Mar-16,M99,7
12-Mar-16,M57,16
12-Mar-16,M4,656
12-Mar-16,M96,55
12-Mar-16,M62,142
12-Mar-16,M86,19
12-Mar-16,M71,48
12-Mar-16,M27,3
12-Mar-16,M44,4
12-Mar-16,M7,22
12-Mar-16,M6,168
12-Mar-16,M10,36
12-Mar-16,M1,1
12-Mar-16,M8,80
12-Mar-16,M93,6
12-Mar-16,M68,9
12-Mar-16,M122,4
12-Mar-16,M30,5
12-Mar-16,M125,3
12-Mar-16,M21,44
12-Mar-16,M53,44
12-Mar-16,M107,27
12-Mar-16,M108,14
12-Mar-16,M51,68
12-Mar-16,M15,139
12-Mar-16,M120,7
12-Mar-16,M45,19
12-Mar-16,M118,5
12-Mar-16,M63,135
12-Mar-16,M39,122
12-Mar-16,M124,1
12-Mar-16,M41,3
12-Mar-16,M121,18
12-Mar-16,M115,1
12-Mar-16,M119,16
12-Mar-16,M81,3
12-Mar-16,M95,46
12-Mar-16,M50,3
12-Mar-16,M32,73
12-Mar-16,M76,58
12-Mar-16,M20,410
12-Mar-16,M31,60
12-Mar-16,M9,40
12-Mar-16,M105,9
12-Mar-16,M117,28
12-Mar-16,M25,945
12-Mar-16,M52,1
12-Mar-16,M85,5
12-Mar-16,M94,7
12-Mar-16,M28,79
12-Mar-16,M114,1
12-Mar-16,M13,63
12-Mar-16,M37,1
12-Mar-16,M2,16
12-Mar-16,M48,12
11-Mar-16,M22,1716
11-Mar-16,M68,8
11-Mar-16,M99,8
11-Mar-16,M75,11
11-Mar-16,M63,136
11-Mar-16,M94,1
11-Mar-16,M53,66
11-Mar-16,M86,18
11-Mar-16,M21,132
11-Mar-16,M62,138
11-Mar-16,M93,13
11-Mar-16,M57,17
11-Mar-16,M125,1
11-Mar-16,M5,142
11-Mar-16,M71,55
11-Mar-16,M56,4
11-Mar-16,M17,43
11-Mar-16,M96,45
11-Mar-16,M82,1
11-Mar-16,M28,90
11-Mar-16,M7,25
11-Mar-16,M8,61
11-Mar-16,M1,1
11-Mar-16,M4,612
11-Mar-16,M88,1
11-Mar-16,M97,2
11-Mar-16,M19,711
11-Mar-16,M10,29
11-Mar-16,M95,50
11-Mar-16,M59,1
11-Mar-16,M44,2
11-Mar-16,M89,54
11-Mar-16,M6,177
11-Mar-16,M122,2
11-Mar-16,M113,1
11-Mar-16,M109,9
11-Mar-16,M40,356
11-Mar-16,M120,5
11-Mar-16,M52,4
11-Mar-16,M55,1
11-Mar-16,M107,21
11-Mar-16,M51,70
11-Mar-16,M108,12
11-Mar-16,M26,1
11-Mar-16,M27,1
11-Mar-16,M15,162
11-Mar-16,M48,17
11-Mar-16,M115,4
11-Mar-16,M45,29
11-Mar-16,M50,2
11-Mar-16,M121,23
11-Mar-16,M119,12
11-Mar-16,M30,1
11-Mar-16,M32,89
11-Mar-16,M81,1
11-Mar-16,M76,59
11-Mar-16,M85,6
11-Mar-16,M35,1
11-Mar-16,M61,3
11-Mar-16,M20,450
11-Mar-16,M25,990
11-Mar-16,M105,3
11-Mar-16,M43,2
11-Mar-16,M69,7
11-Mar-16,M37,3
11-Mar-16,M13,45
11-Mar-16,M9,44
11-Mar-16,M39,133
11-Mar-16,M31,70
11-Mar-16,M118,3
11-Mar-16,M117,26
11-Mar-16,M2,8
11-Mar-16,M49,1
11-Mar-16,M24,1120
11-Mar-16,M80,1
11-Mar-16,M114,1
10-Mar-16,M55,1
10-Mar-16,M71,64
10-Mar-16,M24,1050
10-Mar-16,M5,158
10-Mar-16,M92,1
10-Mar-16,M56,2
10-Mar-16,M122,2
10-Mar-16,M59,2
10-Mar-16,M86,27
10-Mar-16,M107,22
10-Mar-16,M125,2
10-Mar-16,M53,49
10-Mar-16,M96,42
10-Mar-16,M117,28
10-Mar-16,M15,160
10-Mar-16,M119,24
10-Mar-16,M41,5
10-Mar-16,M113,1
10-Mar-16,M99,7
10-Mar-16,M108,16
10-Mar-16,M62,137
10-Mar-16,M32,76
10-Mar-16,M76,69
10-Mar-16,M98,1
10-Mar-16,M38,1
10-Mar-16,M57,26
10-Mar-16,M118,5
10-Mar-16,M51,69
10-Mar-16,M69,5
10-Mar-16,M89,54
10-Mar-16,M4,592
10-Mar-16,M61,2
10-Mar-16,M85,7
10-Mar-16,M102,2
10-Mar-16,M93,10
10-Mar-16,M31,58
10-Mar-16,M26,1
10-Mar-16,M43,1
10-Mar-16,M115,1
10-Mar-16,M70,1
10-Mar-16,M81,1
10-Mar-16,M9,45
10-Mar-16,M63,150
10-Mar-16,M37,1
10-Mar-16,M68,11
10-Mar-16,M45,19
10-Mar-16,M103,1
10-Mar-16,M36,1
10-Mar-16,M19,567
10-Mar-16,M95,52
10-Mar-16,M2,6
10-Mar-16,M94,4
10-Mar-16,M7,18
10-Mar-16,M8,62
10-Mar-16,M6,162
10-Mar-16,M121,32
10-Mar-16,M48,9
10-Mar-16,M88,2
10-Mar-16,M66,3
10-Mar-16,M44,2
10-Mar-16,M10,39
10-Mar-16,M39,115
10-Mar-16,M72,1
10-Mar-16,M120,4
10-Mar-16,M17,25
10-Mar-16,M109,11
10-Mar-16,M30,4
10-Mar-16,M50,1
10-Mar-16,M49,1
10-Mar-16,M35,1
10-Mar-16,M22,1692
10-Mar-16,M13,74
10-Mar-16,M75,15
10-Mar-16,M28,59
10-Mar-16,M105,11
10-Mar-16,M21,132
10-Mar-16,M25,675
10-Mar-16,M20,400
10-Mar-16,M40,338
10-Mar-16,M52,5
09-Mar-16,M70,1
09-Mar-16,M110,1
09-Mar-16,M32,89
09-Mar-16,M51,54
09-Mar-16,M99,7
09-Mar-16,M71,46
09-Mar-16,M57,16
09-Mar-16,M62,134
09-Mar-16,M94,4
09-Mar-16,M15,140
09-Mar-16,M4,651
09-Mar-16,M61,1
09-Mar-16,M27,2
09-Mar-16,M41,2
09-Mar-16,M108,17
09-Mar-16,M45,15
09-Mar-16,M117,25
09-Mar-16,M97,2
09-Mar-16,M60,2
09-Mar-16,M39,118
09-Mar-16,M5,176
09-Mar-16,M107,25
09-Mar-16,M121,32
09-Mar-16,M31,56
09-Mar-16,M24,924
09-Mar-16,M125,3
09-Mar-16,M8,70
09-Mar-16,M1,2
09-Mar-16,M56,5
09-Mar-16,M30,6
09-Mar-16,M26,1
09-Mar-16,M2,9
09-Mar-16,M66,1
09-Mar-16,M120,6
09-Mar-16,M75,12
09-Mar-16,M81,4
09-Mar-16,M43,1
09-Mar-16,M52,3
09-Mar-16,M63,119
09-Mar-16,M20,520
09-Mar-16,M17,40
09-Mar-16,M85,6
09-Mar-16,M95,62
09-Mar-16,M36,1
09-Mar-16,M87,1
09-Mar-16,M119,19
09-Mar-16,M118,6
09-Mar-16,M86,26
09-Mar-16,M10,29
09-Mar-16,M69,2
09-Mar-16,M7,27
09-Mar-16,M76,73
09-Mar-16,M88,2
09-Mar-16,M109,10
09-Mar-16,M22,1752
09-Mar-16,M48,14
09-Mar-16,M68,10
09-Mar-16,M19,468
09-Mar-16,M28,80
09-Mar-16,M25,750
09-Mar-16,M35,2
09-Mar-16,M122,4
09-Mar-16,M37,2
09-Mar-16,M9,44
09-Mar-16,M50,2
09-Mar-16,M93,9
09-Mar-16,M6,126
09-Mar-16,M89,61
09-Mar-16,M21,66
09-Mar-16,M40,363
09-Mar-16,M96,49
09-Mar-16,M13,62
09-Mar-16,M44,1
09-Mar-16,M105,6
09-Mar-16,M124,1
09-Mar-16,M53,64
08-Mar-16,M125,1
08-Mar-16,M17,34
08-Mar-16,M38,1
08-Mar-16,M68,13
08-Mar-16,M71,45
08-Mar-16,M15,144
08-Mar-16,M96,34
08-Mar-16,M86,14
08-Mar-16,M22,1692
08-Mar-16,M24,1064
08-Mar-16,M59,1
08-Mar-16,M122,1
08-Mar-16,M40,327
08-Mar-16,M53,57
08-Mar-16,M45,11
08-Mar-16,M21,143
08-Mar-16,M117,21
08-Mar-16,M6,140
08-Mar-16,M7,25
08-Mar-16,M62,150
08-Mar-16,M4,631
08-Mar-16,M10,44
08-Mar-16,M94,2
08-Mar-16,M95,57
08-Mar-16,M57,16
08-Mar-16,M19,504
08-Mar-16,M108,12
08-Mar-16,M103,1
08-Mar-16,M121,22
08-Mar-16,M120,6
08-Mar-16,M36,1
08-Mar-16,M41,1
08-Mar-16,M8,73
08-Mar-16,M97,2
08-Mar-16,M89,50
08-Mar-16,M26,2
08-Mar-16,M93,11
08-Mar-16,M80,1
08-Mar-16,M44,1
08-Mar-16,M92,1
08-Mar-16,M70,1
08-Mar-16,M20,410
08-Mar-16,M25,840
08-Mar-16,M2,7
08-Mar-16,M75,19
08-Mar-16,M56,1
08-Mar-16,M5,155
08-Mar-16,M61,1
08-Mar-16,M51,55
08-Mar-16,M99,7
08-Mar-16,M81,5
08-Mar-16,M115,5
08-Mar-16,M85,10
08-Mar-16,M118,6
08-Mar-16,M63,157
08-Mar-16,M13,57
08-Mar-16,M105,4
08-Mar-16,M1,1
08-Mar-16,M52,1
08-Mar-16,M109,19
08-Mar-16,M43,3
08-Mar-16,M76,62
08-Mar-16,M119,25
08-Mar-16,M48,18
08-Mar-16,M69,5
08-Mar-16,M50,3
08-Mar-16,M107,23
08-Mar-16,M32,75
08-Mar-16,M28,95
08-Mar-16,M35,5
08-Mar-16,M31,53
08-Mar-16,M124,1
08-Mar-16,M30,10
08-Mar-16,M39,114
08-Mar-16,M9,49
08-Mar-16,M49,1
07-Mar-16,M10,34
07-Mar-16,M93,7
07-Mar-16,M75,8
07-Mar-16,M40,327
07-Mar-16,M109,19
07-Mar-16,M17,22
07-Mar-16,M44,2
07-Mar-16,M56,3
07-Mar-16,M22,1716
07-Mar-16,M6,146
07-Mar-16,M7,20
07-Mar-16,M5,141
07-Mar-16,M89,50
07-Mar-16,M62,141
07-Mar-16,M21,143
07-Mar-16,M95,49
07-Mar-16,M57,9
07-Mar-16,M53,48
07-Mar-16,M125,2
07-Mar-16,M122,1
07-Mar-16,M32,73
07-Mar-16,M121,38
07-Mar-16,M117,24
07-Mar-16,M36,1
07-Mar-16,M60,2
07-Mar-16,M97,1
07-Mar-16,M92,2
07-Mar-16,M15,164
07-Mar-16,M30,5
07-Mar-16,M108,16
07-Mar-16,M39,129
07-Mar-16,M31,51
07-Mar-16,M50,3
07-Mar-16,M86,21
07-Mar-16,M4,633
07-Mar-16,M1,4
07-Mar-16,M94,2
07-Mar-16,M61,2
07-Mar-16,M13,53
07-Mar-16,M85,7
07-Mar-16,M96,44
07-Mar-16,M59,1
07-Mar-16,M119,18
07-Mar-16,M68,13
07-Mar-16,M51,44
07-Mar-16,M111,1
07-Mar-16,M28,68
07-Mar-16,M35,1
07-Mar-16,M45,20
07-Mar-16,M20,430
07-Mar-16,M63,113
07-Mar-16,M115,4
07-Mar-16,M8,49
07-Mar-16,M37,2
07-Mar-16,M43,1
07-Mar-16,M102,1
07-Mar-16,M118,4
07-Mar-16,M69,3
07-Mar-16,M71,55
07-Mar-16,M19,567
07-Mar-16,M70,2
07-Mar-16,M120,5
07-Mar-16,M9,36
07-Mar-16,M48,11
07-Mar-16,M2,6
07-Mar-16,M107,30
07-Mar-16,M105,8
07-Mar-16,M24,1022
07-Mar-16,M99,6
07-Mar-16,M76,51
07-Mar-16,M81,2
07-Mar-16,M25,750
07-Mar-16,M52,2
06-Mar-16,M93,7
06-Mar-16,M22,1560
06-Mar-16,M107,33
06-Mar-16,M56,2
06-Mar-16,M51,34
06-Mar-16,M10,27
06-Mar-16,M68,11
06-Mar-16,M62,112
06-Mar-16,M57,13
06-Mar-16,M103,1
06-Mar-16,M5,145
06-Mar-16,M125,1
06-Mar-16,M95,59
06-Mar-16,M96,23
06-Mar-16,M94,5
06-Mar-16,M122,2
06-Mar-16,M92,2
06-Mar-16,M53,41
06-Mar-16,M75,9
06-Mar-16,M71,54
06-Mar-16,M61,2
06-Mar-16,M99,6
06-Mar-16,M59,2
06-Mar-16,M31,64
06-Mar-16,M119,30
06-Mar-16,M39,115
06-Mar-16,M15,131
06-Mar-16,M117,31
06-Mar-16,M89,49
06-Mar-16,M24,924
06-Mar-16,M7,30
06-Mar-16,M48,6
06-Mar-16,M8,68
06-Mar-16,M86,8
06-Mar-16,M40,253
06-Mar-16,M115,2
06-Mar-16,M27,1
06-Mar-16,M97,2
06-Mar-16,M2,9
06-Mar-16,M81,7
06-Mar-16,M4,555
06-Mar-16,M21,77
06-Mar-16,M108,16
06-Mar-16,M45,17
06-Mar-16,M35,1
06-Mar-16,M70,1
06-Mar-16,M13,46
06-Mar-16,M121,42
06-Mar-16,M19,423
06-Mar-16,M63,137
06-Mar-16,M6,121
06-Mar-16,M88,2
06-Mar-16,M69,4
06-Mar-16,M1,1
06-Mar-16,M32,66
06-Mar-16,M80,1
06-Mar-16,M105,9
06-Mar-16,M26,1
06-Mar-16,M118,2
06-Mar-16,M30,5
06-Mar-16,M120,9
06-Mar-16,M109,12
06-Mar-16,M20,350
06-Mar-16,M52,3
06-Mar-16,M85,9
06-Mar-16,M50,2
06-Mar-16,M37,1
06-Mar-16,M17,15
06-Mar-16,M76,61
06-Mar-16,M25,630
06-Mar-16,M28,84
06-Mar-16,M9,36
06-Mar-16,M44,1
05-Mar-16,M50,3
05-Mar-16,M1,4
05-Mar-16,M39,118
05-Mar-16,M105,9
05-Mar-16,M58,1
05-Mar-16,M37,2
05-Mar-16,M118,2
05-Mar-16,M2,14
05-Mar-16,M20,480
05-Mar-16,M6,133
05-Mar-16,M21,99
05-Mar-16,M109,10
05-Mar-16,M98,2
05-Mar-16,M48,9
05-Mar-16,M44,1
05-Mar-16,M24,994
05-Mar-16,M17,29
05-Mar-16,M22,1512
05-Mar-16,M4,538
05-Mar-16,M13,60
05-Mar-16,M89,55
05-Mar-16,M85,5
05-Mar-16,M103,1
05-Mar-16,M9,51
05-Mar-16,M86,21
05-Mar-16,M81,6
05-Mar-16,M43,2
05-Mar-16,M63,142
05-Mar-16,M60,2
05-Mar-16,M36,1
05-Mar-16,M107,34
05-Mar-16,M25,660
05-Mar-16,M53,56
05-Mar-16,M122,7
05-Mar-16,M68,12
05-Mar-16,M28,102
05-Mar-16,M32,62
05-Mar-16,M27,4
05-Mar-16,M121,30
05-Mar-16,M120,8
05-Mar-16,M115,4
05-Mar-16,M80,1
05-Mar-16,M74,3
05-Mar-16,M125,4
05-Mar-16,M51,50
05-Mar-16,M119,19
05-Mar-16,M15,113
05-Mar-16,M56,3
05-Mar-16,M19,468
05-Mar-16,M99,14
05-Mar-16,M108,12
05-Mar-16,M62,152
05-Mar-16,M96,5
05-Mar-16,M76,50
05-Mar-16,M5,147
05-Mar-16,M117,24
05-Mar-16,M57,16
05-Mar-16,M95,54
05-Mar-16,M69,3
05-Mar-16,M7,21
05-Mar-16,M59,1
05-Mar-16,M94,3
05-Mar-16,M71,51
05-Mar-16,M45,18
05-Mar-16,M30,6
05-Mar-16,M102,2
05-Mar-16,M40,267
05-Mar-16,M31,46
05-Mar-16,M10,33
05-Mar-16,M75,14
05-Mar-16,M93,7
05-Mar-16,M97,2
05-Mar-16,M8,89
04-Mar-16,M71,47
04-Mar-16,M27,2
04-Mar-16,M108,11
04-Mar-16,M102,1
04-Mar-16,M4,493
04-Mar-16,M15,124
04-Mar-16,M5,135
04-Mar-16,M119,12
04-Mar-16,M107,23
04-Mar-16,M24,854
04-Mar-16,M92,2
04-Mar-16,M38,3
04-Mar-16,M53,35
04-Mar-16,M57,17
04-Mar-16,M125,1
04-Mar-16,M32,78
04-Mar-16,M36,2
04-Mar-16,M122,5
04-Mar-16,M97,2
04-Mar-16,M70,1
04-Mar-16,M81,3
04-Mar-16,M20,450
04-Mar-16,M115,1
04-Mar-16,M39,129
04-Mar-16,M85,7
04-Mar-16,M105,6
04-Mar-16,M117,34
04-Mar-16,M80,1
04-Mar-16,M51,34
04-Mar-16,M96,2
04-Mar-16,M31,65
04-Mar-16,M19,585
04-Mar-16,M6,106
04-Mar-16,M41,1
04-Mar-16,M22,1500
04-Mar-16,M99,4
04-Mar-16,M8,72
04-Mar-16,M45,23
04-Mar-16,M30,4
04-Mar-16,M94,1
04-Mar-16,M120,5
04-Mar-16,M89,53
04-Mar-16,M44,3
04-Mar-16,M95,42
04-Mar-16,M62,117
04-Mar-16,M86,21
04-Mar-16,M49,2
04-Mar-16,M17,23
04-Mar-16,M75,15
04-Mar-16,M68,10
04-Mar-16,M60,1
04-Mar-16,M69,4
04-Mar-16,M21,33
04-Mar-16,M63,130
04-Mar-16,M26,1
04-Mar-16,M7,24
04-Mar-16,M13,58
04-Mar-16,M1,1
04-Mar-16,M9,42
04-Mar-16,M2,7
04-Mar-16,M93,7
04-Mar-16,M59,1
04-Mar-16,M121,23
04-Mar-16,M28,73
04-Mar-16,M25,795
04-Mar-16,M56,3
04-Mar-16,M10,44
04-Mar-16,M109,10
04-Mar-16,M76,52
04-Mar-16,M37,3
04-Mar-16,M40,295
04-Mar-16,M50,4
04-Mar-16,M48,14
03-Mar-16,M122,1
03-Mar-16,M19,522
03-Mar-16,M53,46
03-Mar-16,M125,3
03-Mar-16,M17,38
03-Mar-16,M22,1956
03-Mar-16,M59,1
03-Mar-16,M88,2
03-Mar-16,M71,35
03-Mar-16,M68,15
03-Mar-16,M86,25
03-Mar-16,M45,30
03-Mar-16,M40,282
03-Mar-16,M108,17
03-Mar-16,M57,13
03-Mar-16,M94,1
03-Mar-16,M92,2
03-Mar-16,M61,1
03-Mar-16,M89,53
03-Mar-16,M56,3
03-Mar-16,M75,13
03-Mar-16,M4,540
03-Mar-16,M76,58
03-Mar-16,M99,9
03-Mar-16,M15,125
03-Mar-16,M115,1
03-Mar-16,M38,1
03-Mar-16,M70,2
03-Mar-16,M21,187
03-Mar-16,M117,31
03-Mar-16,M10,31
03-Mar-16,M95,59
03-Mar-16,M93,12
03-Mar-16,M24,966
03-Mar-16,M31,60
03-Mar-16,M1,2
03-Mar-16,M5,165
03-Mar-16,M48,11
03-Mar-16,M52,3
03-Mar-16,M97,2
03-Mar-16,M51,46
03-Mar-16,M32,79
03-Mar-16,M6,123
03-Mar-16,M96,11
03-Mar-16,M107,31
03-Mar-16,M7,21
03-Mar-16,M62,137
03-Mar-16,M20,480
03-Mar-16,M120,4
03-Mar-16,M121,24
03-Mar-16,M119,6
03-Mar-16,M85,15
03-Mar-16,M39,141
03-Mar-16,M105,8
03-Mar-16,M109,4
03-Mar-16,M2,6
03-Mar-16,M37,1
03-Mar-16,M44,3
03-Mar-16,M35,4
03-Mar-16,M81,4
03-Mar-16,M26,3
03-Mar-16,M118,3
03-Mar-16,M50,3
03-Mar-16,M69,2
03-Mar-16,M9,48
03-Mar-16,M8,55
03-Mar-16,M30,3
03-Mar-16,M43,1
03-Mar-16,M13,54
03-Mar-16,M28,91
03-Mar-16,M63,156
03-Mar-16,M27,2
03-Mar-16,M25,795
02-Mar-16,M86,36
02-Mar-16,M71,40
02-Mar-16,M45,15
02-Mar-16,M89,47
02-Mar-16,M93,5
02-Mar-16,M117,27
02-Mar-16,M15,138
02-Mar-16,M122,1
02-Mar-16,M96,3
02-Mar-16,M17,24
02-Mar-16,M5,155
02-Mar-16,M22,1716
02-Mar-16,M53,56
02-Mar-16,M94,4
02-Mar-16,M21,77
02-Mar-16,M40,251
02-Mar-16,M7,24
02-Mar-16,M10,31
02-Mar-16,M38,3
02-Mar-16,M62,103
02-Mar-16,M75,16
02-Mar-16,M107,22
02-Mar-16,M115,2
02-Mar-16,M19,585
02-Mar-16,M24,924
02-Mar-16,M97,1
02-Mar-16,M20,400
02-Mar-16,M6,106
02-Mar-16,M109,11
02-Mar-16,M95,54
02-Mar-16,M57,17
02-Mar-16,M99,6
02-Mar-16,M120,3
02-Mar-16,M51,31
02-Mar-16,M56,2
02-Mar-16,M80,2
02-Mar-16,M92,2
02-Mar-16,M43,2
02-Mar-16,M39,125
02-Mar-16,M69,9
02-Mar-16,M48,8
02-Mar-16,M81,3
02-Mar-16,M85,7
02-Mar-16,M121,31
02-Mar-16,M31,46
02-Mar-16,M32,61
02-Mar-16,M25,690
02-Mar-16,M8,60
02-Mar-16,M37,1
02-Mar-16,M44,1
02-Mar-16,M63,123
02-Mar-16,M36,1
02-Mar-16,M13,50
02-Mar-16,M119,15
02-Mar-16,M108,8
02-Mar-16,M125,2
02-Mar-16,M2,9
02-Mar-16,M30,8
02-Mar-16,M118,7
02-Mar-16,M9,37
02-Mar-16,M1,2
02-Mar-16,M105,6
02-Mar-16,M28,78
02-Mar-16,M76,54
02-Mar-16,M4,488
02-Mar-16,M68,8
02-Mar-16,M35,2
02-Mar-16,M52,1
01-Mar-16,M119,31
01-Mar-16,M15,158
01-Mar-16,M118,3
01-Mar-16,M5,144
01-Mar-16,M41,1
01-Mar-16,M97,1
01-Mar-16,M122,7
01-Mar-16,M62,121
01-Mar-16,M69,5
01-Mar-16,M76,36
01-Mar-16,M125,5
01-Mar-16,M57,26
01-Mar-16,M66,3
01-Mar-16,M102,1
01-Mar-16,M81,4
01-Mar-16,M108,10
01-Mar-16,M117,18
01-Mar-16,M27,2
01-Mar-16,M71,43
01-Mar-16,M113,1
01-Mar-16,M8,70
01-Mar-16,M107,15
01-Mar-16,M53,47
01-Mar-16,M50,4
01-Mar-16,M94,3
01-Mar-16,M30,2
01-Mar-16,M45,31
01-Mar-16,M95,52
01-Mar-16,M121,33
01-Mar-16,M26,1
01-Mar-16,M115,4
01-Mar-16,M4,549
01-Mar-16,M13,49
01-Mar-16,M31,59
01-Mar-16,M17,38
01-Mar-16,M70,3
01-Mar-16,M92,2
01-Mar-16,M96,7
01-Mar-16,M22,1728
01-Mar-16,M37,3
01-Mar-16,M20,420
01-Mar-16,M80,2
01-Mar-16,M120,3
01-Mar-16,M105,7
01-Mar-16,M32,68
01-Mar-16,M85,6
01-Mar-16,M89,48
01-Mar-16,M65,1
01-Mar-16,M75,19
01-Mar-16,M86,21
01-Mar-16,M68,23
01-Mar-16,M10,24
01-Mar-16,M6,144
01-Mar-16,M28,92
01-Mar-16,M25,840
01-Mar-16,M49,2
01-Mar-16,M63,119
01-Mar-16,M82,1
01-Mar-16,M40,248
01-Mar-16,M60,1
01-Mar-16,M93,5
01-Mar-16,M109,8
01-Mar-16,M1,1
01-Mar-16,M7,32
01-Mar-16,M24,812
01-Mar-16,M9,45
01-Mar-16,M19,522
01-Mar-16,M59,2
01-Mar-16,M44,4
01-Mar-16,M21,143
01-Mar-16,M103,1
01-Mar-16,M52,1
01-Mar-16,M51,31
01-Mar-16,M39,133
01-Mar-16,M99,11
01-Mar-16,M2,8
01-Mar-16,M88,2
01-Mar-16,M48,8
29-Feb-16,M118,5
29-Feb-16,M81,3
29-Feb-16,M95,40
29-Feb-16,M113,1
29-Feb-16,M122,4
29-Feb-16,M99,10
29-Feb-16,M56,3
29-Feb-16,M76,54
29-Feb-16,M110,1
29-Feb-16,M27,1
29-Feb-16,M60,1
29-Feb-16,M20,520
29-Feb-16,M43,2
29-Feb-16,M45,17
29-Feb-16,M125,2
29-Feb-16,M105,7
29-Feb-16,M108,3
29-Feb-16,M85,8
29-Feb-16,M39,131
29-Feb-16,M88,3
29-Feb-16,M71,31
29-Feb-16,M97,1
29-Feb-16,M2,13
29-Feb-16,M107,22
29-Feb-16,M1,2
29-Feb-16,M13,52
29-Feb-16,M25,600
29-Feb-16,M59,1
29-Feb-16,M31,53
29-Feb-16,M5,172
29-Feb-16,M19,459
29-Feb-16,M119,9
29-Feb-16,M9,41
29-Feb-16,M22,1668
29-Feb-16,M49,1
29-Feb-16,M115,3
29-Feb-16,M36,1
29-Feb-16,M120,8
29-Feb-16,M26,4
29-Feb-16,M75,10
29-Feb-16,M69,5
29-Feb-16,M15,150
29-Feb-16,M32,69
29-Feb-16,M121,25
29-Feb-16,M8,61
29-Feb-16,M30,4
29-Feb-16,M61,1
29-Feb-16,M38,1
29-Feb-16,M50,2
29-Feb-16,M96,1
29-Feb-16,M86,18
29-Feb-16,M17,28
29-Feb-16,M89,60
29-Feb-16,M124,1
29-Feb-16,M57,11
29-Feb-16,M28,65
29-Feb-16,M44,1
29-Feb-16,M103,1
29-Feb-16,M40,241
29-Feb-16,M52,2
29-Feb-16,M93,6
29-Feb-16,M6,109
29-Feb-16,M74,1
29-Feb-16,M92,1
29-Feb-16,M109,5
29-Feb-16,M37,2
29-Feb-16,M4,498
29-Feb-16,M24,966
29-Feb-16,M7,28
29-Feb-16,M62,114
29-Feb-16,M21,55
29-Feb-16,M55,1
29-Feb-16,M51,19
29-Feb-16,M63,142
29-Feb-16,M117,17
29-Feb-16,M53,47
29-Feb-16,M48,12
29-Feb-16,M94,2
29-Feb-16,M10,31
29-Feb-16,M68,12
28-Feb-16,M17,27
28-Feb-16,M88,5
28-Feb-16,M1,1
28-Feb-16,M31,57
28-Feb-16,M48,10
28-Feb-16,M52,2
28-Feb-16,M2,8
28-Feb-16,M50,1
28-Feb-16,M120,6
28-Feb-16,M60,2
28-Feb-16,M20,430
28-Feb-16,M40,256
28-Feb-16,M37,1
28-Feb-16,M39,138
28-Feb-16,M44,3
28-Feb-16,M30,5
28-Feb-16,M118,1
28-Feb-16,M28,78
28-Feb-16,M98,1
28-Feb-16,M105,11
28-Feb-16,M26,1
28-Feb-16,M25,855
28-Feb-16,M43,1
28-Feb-16,M109,4
28-Feb-16,M69,10
28-Feb-16,M15,137
28-Feb-16,M113,1
28-Feb-16,M85,5
28-Feb-16,M101,1
28-Feb-16,M122,4
28-Feb-16,M115,3
28-Feb-16,M75,10
28-Feb-16,M53,55
28-Feb-16,M35,3
28-Feb-16,M111,1
28-Feb-16,M76,27
28-Feb-16,M21,121
28-Feb-16,M9,53
28-Feb-16,M45,25
28-Feb-16,M119,10
28-Feb-16,M27,2
28-Feb-16,M107,22
28-Feb-16,M68,15
28-Feb-16,M94,2
28-Feb-16,M22,1860
28-Feb-16,M7,25
28-Feb-16,M121,26
28-Feb-16,M89,41
28-Feb-16,M86,24
28-Feb-16,M51,24
28-Feb-16,M63,114
28-Feb-16,M6,127
28-Feb-16,M117,30
28-Feb-16,M57,24
28-Feb-16,M4,518
28-Feb-16,M5,158
28-Feb-16,M62,109
28-Feb-16,M108,4
28-Feb-16,M95,34
28-Feb-16,M38,1
28-Feb-16,M10,28
28-Feb-16,M92,1
28-Feb-16,M71,41
28-Feb-16,M32,74
28-Feb-16,M24,840
28-Feb-16,M97,1
28-Feb-16,M13,54
28-Feb-16,M93,17
28-Feb-16,M99,8
28-Feb-16,M19,549
28-Feb-16,M70,1
28-Feb-16,M8,66
27-Feb-16,M50,1
27-Feb-16,M25,735
27-Feb-16,M53,49
27-Feb-16,M10,28
27-Feb-16,M86,22
27-Feb-16,M109,8
27-Feb-16,M40,278
27-Feb-16,M13,40
27-Feb-16,M20,460
27-Feb-16,M2,8
27-Feb-16,M38,2
27-Feb-16,M98,2
27-Feb-16,M105,5
27-Feb-16,M7,23
27-Feb-16,M6,96
27-Feb-16,M52,3
27-Feb-16,M68,8
27-Feb-16,M103,1
27-Feb-16,M43,1
